date,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,feature_286,feature_287,feature_288,feature_289,feature_290,feature_291,feature_292,feature_293,feature_294,feature_295,feature_296,feature_297,feature_298,feature_299,feature_300,feature_301,feature_302,feature_303,feature_304,feature_305,feature_306,feature_307,feature_308,feature_309,feature_310,feature_311,feature_312,feature_313,feature_314
2022-11-06,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,898.0,58.0,,30.0,1075.0,1.0,421.0,,,35.0,2.0,169.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,898.0,44.0,,30.0,,,208.0,85.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,,,9.0,5.0,77.0,,,98.0,4.0,6.0,,,,,16.0,,,2.0,,,,5.0,17.0,,,32.0,,16.0,,,7.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,17.0,,,9.0,,6.0,,,12.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,898.0,58.0,,30.0,1075.0,1.0,421.0,,,35.0,2.0,169.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,898.0,44.0,,30.0,,,193.0,82.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,,,8.0,5.0,73.0,,,94.0,4.0,6.0,,,,,16.0,,,2.0,,,,5.0,15.0,,,31.0,,15.0,,,7.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,17.0,,,9.0,,6.0,,,12.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,869.0,58.0,,27.0,1075.0,1.0,450.0,,,35.0,2.0,172.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,869.0,44.0,,27.0,,,192.0,84.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,,,8.0,4.0,74.0,,,95.0,5.0,6.0,,,,,17.0,,,,,,,5.0,16.0,,,32.0,,15.0,,,8.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,17.0,,,10.0,,6.0,,,11.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2022-11-09,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,859.0,59.0,,27.0,1075.0,1.0,460.0,,,35.0,2.0,173.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,859.0,45.0,,27.0,,,192.0,85.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,,,8.0,3.0,72.0,,,87.0,4.0,6.0,,,,,17.0,,,,,,,4.0,16.0,,,32.0,,16.0,,,7.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,16.0,,,11.0,,6.0,,,10.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,818.0,57.0,,18.0,1075.0,1.0,502.0,,,37.0,2.0,183.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,818.0,43.0,,18.0,,,193.0,81.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,,,8.0,3.0,66.0,,,79.0,3.0,6.0,,,,,17.0,,,,,,,4.0,16.0,,,30.0,,18.0,,,7.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,1.0,15.0,,,11.0,,7.0,,,10.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,794.0,57.0,,7.0,1075.0,1.0,526.0,,,37.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,794.0,43.0,,7.0,,,186.0,77.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,8.0,3.0,63.0,,,75.0,3.0,7.0,,,,,17.0,,,,,,,4.0,16.0,,,29.0,,17.0,,,7.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,1.0,14.0,,,11.0,,7.0,,,11.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,792.0,53.0,,7.0,1075.0,1.0,528.0,,,41.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,792.0,39.0,,7.0,,,183.0,73.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,8.0,3.0,61.0,,,73.0,2.0,7.0,,,,,17.0,,,,,,,4.0,16.0,,,30.0,,17.0,,,6.0,1.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,1.0,12.0,,,11.0,,6.0,,,11.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,792.0,53.0,,7.0,1075.0,1.0,528.0,,,41.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,792.0,39.0,,7.0,,,182.0,71.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,8.0,3.0,59.0,,,74.0,2.0,7.0,,,,,16.0,,,,,,,4.0,16.0,,,30.0,,16.0,,,6.0,1.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,1.0,11.0,,,10.0,,6.0,,,12.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,792.0,53.0,,7.0,1075.0,1.0,528.0,,,41.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,792.0,39.0,,7.0,,,180.0,76.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,6.0,3.0,57.0,,,75.0,2.0,7.0,,,,,17.0,,,,,,,4.0,16.0,,,33.0,,17.0,,,5.0,1.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,1.0,11.0,,,10.0,,6.0,,,11.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,785.0,53.0,,7.0,1075.0,1.0,535.0,,,41.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,785.0,39.0,,7.0,,,178.0,73.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,6.0,3.0,56.0,,,74.0,2.0,7.0,,,,,17.0,,,,,,,4.0,16.0,,,33.0,,17.0,,,5.0,1.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,1.0,11.0,,,10.0,,6.0,,,12.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,763.0,53.0,,7.0,1075.0,1.0,557.0,,,41.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,763.0,39.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,636.0,53.0,,7.0,1075.0,1.0,691.0,,,41.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,636.0,39.0,,7.0,,,181.0,67.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,6.0,3.0,56.0,,,71.0,2.0,7.0,,,,,15.0,,,,,,,3.0,14.0,,,31.0,,16.0,,,5.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,1.0,11.0,,,9.0,,6.0,,,13.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,20.0,,,,,,25.0,,,,,,1075.0,,,,,,,,,,,,,,,,,,,577.0,51.0,,6.0,1075.0,1.0,766.0,,,43.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,577.0,37.0,,6.0,,,170.0,63.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,6.0,4.0,51.0,,,70.0,2.0,7.0,,,,,14.0,,,,,,,3.0,14.0,,,31.0,,15.0,,,4.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,1.0,11.0,,,10.0,,6.0,,,11.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,530.0,48.0,,6.0,1075.0,1.0,814.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,530.0,34.0,,6.0,1075.0,,159.0,55.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,6.0,4.0,48.0,,,68.0,2.0,7.0,,,,,14.0,,,,,,,3.0,12.0,,,32.0,,12.0,,,4.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,12.0,,,10.0,,6.0,,,10.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,502.0,48.0,,6.0,1075.0,1.0,841.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,502.0,34.0,,6.0,1075.0,,147.0,51.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,6.0,4.0,47.0,,,67.0,2.0,6.0,,,,,13.0,,,,,,,3.0,13.0,,,32.0,,12.0,,,4.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,12.0,,,10.0,,6.0,,,9.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,463.0,48.0,,6.0,1075.0,1.0,881.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,463.0,34.0,,6.0,1075.0,,141.0,50.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,6.0,3.0,47.0,,,66.0,2.0,6.0,,,,,13.0,,,,,,,3.0,12.0,,,32.0,,11.0,,,4.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,12.0,,,10.0,,6.0,,,9.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
2022-11-23,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,463.0,48.0,,6.0,1075.0,1.0,881.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,463.0,34.0,,6.0,1075.0,,137.0,46.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,6.0,3.0,47.0,,,63.0,2.0,6.0,,,,,12.0,,,,,,,3.0,12.0,,,31.0,,10.0,,,4.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,12.0,,,10.0,,6.0,,,11.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,463.0,48.0,,6.0,1075.0,1.0,881.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,463.0,34.0,,6.0,1075.0,,136.0,45.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,5.0,2.0,42.0,,,60.0,2.0,6.0,,,,,12.0,,,,,,,3.0,12.0,,,31.0,,10.0,,,4.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,1.0,12.0,,,10.0,,6.0,,,10.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,573.0,50.0,,6.0,1075.0,1.0,888.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,573.0,36.0,,6.0,1075.0,,131.0,43.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,5.0,2.0,42.0,,,57.0,2.0,6.0,,,,,12.0,,,,,,,3.0,12.0,,,30.0,,9.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,1.0,11.0,,,9.0,,6.0,,,9.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,570.0,50.0,,6.0,1075.0,1.0,891.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,570.0,36.0,,6.0,1075.0,,124.0,42.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,5.0,2.0,40.0,,,54.0,2.0,6.0,,,,,12.0,,,,,,,2.0,12.0,,,28.0,,10.0,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,1.0,11.0,,,9.0,,6.0,,,10.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,570.0,50.0,,6.0,1075.0,1.0,891.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,570.0,36.0,,6.0,1075.0,,120.0,40.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,5.0,2.0,39.0,,,48.0,2.0,6.0,,,,,11.0,,,,,,,2.0,11.0,,,27.0,,10.0,,,2.0,1.0,,4.0,,,,,,,,,,,,,,,,1.0,10.0,,,8.0,,7.0,,,10.0,,3.0,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
2022-11-28,20.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,570.0,50.0,,6.0,1075.0,1.0,891.0,,,46.0,2.0,194.0,1.0,1.0,,431.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,10.0,2.0,156.0,570.0,36.0,,6.0,1075.0,,115.0,41.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,4.0,2.0,37.0,,,46.0,1.0,6.0,,,,,10.0,,,,,,,2.0,10.0,,,23.0,,9.0,,,3.0,1.0,,4.0,,,,,,,,,,,,,,,,1.0,10.0,,,8.0,,7.0,,,9.0,,3.0,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
